id,name,domain,industry,annual_revenue,employee_count,founded_year,country,state,city,phone,owner_id,lifecycle_stage,created_at,updated_at
acct_000269,"Mitchell, Hendricks and Henry",mitchellhendricksandhenry.com,Insurance,374165184.38,,2011,US,CT,East Melissamouth,+16733042290,owner_004,Lead,2021-07-10T12:00:00+00:00,2024-01-22T12:00:00+00:00
acct_000270,Roach Group,roachgroup.io,,186433752.04,25.0,1988,US,PA,Port Evelynmouth,+18004651228,owner_001,Closed Lost,2025-08-01T12:00:00+00:00,2025-11-10T12:00:00+00:00
acct_000271,"Reed, Brown and Daniels",reedbrownanddaniels.com,Healthcare,452586446.2,500.0,2016,US,DE,Melissaburgh,+12436720829,owner_006,Closed Lost,2021-10-11T12:00:00+00:00,2022-07-01T12:00:00+00:00
acct_000272,Hicks-Martinez,hicksmartinez.com,Hospitality,,50.0,2010,US,MN,Port Dominic,,owner_009,MQL,2023-07-14T12:00:00+00:00,2023-09-12T12:00:00+00:00
acct_000273,Johnson-Spencer,johnsonspencer.com,Automotive,,5000.0,1991,US,NM,Tannerside,+12622894583,owner_013,Lead,2022-09-08T12:00:00+00:00,2024-05-04T12:00:00+00:00
acct_000274,Salazar Inc,salazarinc.com,,,500.0,1991,US,NM,West Raymondfort,+17576965636,owner_019,MQL,2022-10-12T12:00:00+00:00,2025-10-29T12:00:00+00:00
acct_000275,"Jenkins, Ortiz and Andrews",jenkinsortizandandrews.com,Real Estate,15137078.54,250.0,1983,US,AR,West Dawn,+16837425856,inactive_user_04,Closed Lost,2026-03-03T12:00:00+00:00,2026-04-12T12:00:00+00:00
acct_000276,Owens-Holmes,owensholmes.ai,,267077937.51,10.0,1972,US,WI,Port Kimberly,506.838.7512,owner_012,Closed Lost,2024-12-04T12:00:00+00:00,2025-08-07T12:00:00+00:00
acct_000277,"Matthews, Saunders and Anderson",matthewssaundersandanderson.ai,Consumer Goods,403202007.57,,1982,US,PA,Port Davidberg,+12289205761,owner_019,SQL,2025-04-30T12:00:00+00:00,2025-08-29T12:00:00+00:00
acct_000278,Martin-Morris,martinmorris.com,Automotive,,50.0,1984,US,NY,West Stacey,+12382920920,owner_008,SQL,2021-08-16T12:00:00+00:00,2026-03-02T12:00:00+00:00
acct_000279,"Jacobson, Singleton and King",jacobsonsingletonandking.com,,403319483.95,500.0,2021,US,VA,Davidport,+13815310975,owner_001,Lead,2026-04-24T12:00:00+00:00,2026-05-15T12:00:00+00:00
acct_000280,"Ferguson, Shaw and Jackson",fergusonshawandjackson.io,,430404398.56,25.0,1978,,MS,East Donna,,owner_019,Lead,2021-12-22T12:00:00+00:00,2022-08-06T12:00:00+00:00
acct_000281,"Winters, Morgan and Bradshaw",wintersmorganandbradshaw.com,Automotive,324765542.69,50.0,1977,US,VA,Port Michelleland,+17759105846,owner_008,SQL,2025-06-07T12:00:00+00:00,2026-01-16T12:00:00+00:00
acct_000282,Fry PLC,fryplc.io,Retail,,,2008,,VT,Debrashire,,owner_002,Lead,2024-08-05T12:00:00+00:00,2025-06-02T12:00:00+00:00
acct_000283,Montgomery-Johnson,montgomeryjohnson.com,Manufacturing,468375552.88,,1988,US,MI,Dawnport,+19632793899,owner_012,Closed Lost,2022-09-24T12:00:00+00:00,2025-11-25T12:00:00+00:00
acct_000284,Sanchez-Aguirre,sanchezaguirre.com,Consumer Goods,223591652.08,,1971,US,IN,Evansland,,owner_012,Lead,2021-09-16T12:00:00+00:00,2025-09-06T12:00:00+00:00
acct_000285,"Brown, Gonzales and Washington",browngonzalesandwashington.com,Construction,366425955.0,50.0,1960,,NE,West Catherine,+17045875754,owner_018,MQL,2026-01-17T12:00:00+00:00,2026-04-25T12:00:00+00:00
acct_000286,Hensley-Flores,hensleyflores.io,,399697685.6,10.0,1988,US,ME,Theresaberg,,owner_004,Lead,2025-05-27T12:00:00+00:00,2026-01-13T12:00:00+00:00
acct_000287,Robertson-Rodriguez,robertsonrodriguez.com,Insurance,470946154.7,,2008,US,MI,South David,771.290.5533,owner_001,MQL,2025-05-31T12:00:00+00:00,2025-07-08T12:00:00+00:00
acct_000288,Wright-Davis,wrightdavis.com,Manufacturing,165881742.43,100.0,2015,US,NE,Soniachester,(682) 435-7910,owner_009,SQL,2025-06-08T12:00:00+00:00,2025-07-05T12:00:00+00:00
acct_000289,Estes and Sons,estesandsons.com,Insurance,420007325.17,50.0,1972,US,AR,Sarahmouth,+15692037005,owner_003,Lead,2026-01-14T12:00:00+00:00,2026-04-24T12:00:00+00:00
acct_000290,Hines Group,hinesgroup.com,,103873014.97,250.0,2021,,CO,Jimenezport,956.323.2257,owner_013,MQL,2025-03-13T12:00:00+00:00,2025-05-01T12:00:00+00:00
acct_000291,Johnson-Landry,johnsonlandry.co,,194069794.95,500.0,1993,US,MO,Levyborough,4276065674,owner_002,Lead,2025-10-21T12:00:00+00:00,2026-04-03T12:00:00+00:00
acct_000292,"Gomez, Williams and Simpson",gomezwilliamsandsimpson.com,Financial Services,,,1988,US,CO,Mitchelltown,+18845528871,owner_014,Closed Lost,2021-08-15T12:00:00+00:00,2023-02-16T12:00:00+00:00
acct_000293,Jordan LLC,jordanllc.com,Biotechnology,209606721.43,5000.0,1967,US,UT,Kathrynstad,+16867863860,owner_016,Lead,2021-08-08T12:00:00+00:00,2023-10-09T12:00:00+00:00
acct_000294,Morales PLC,moralesplc.com,Retail,,2500.0,1964,US,ID,West Angela,+13714163157,owner_005,Lead,2023-07-02T12:00:00+00:00,2026-05-25T12:00:00+00:00
acct_000295,Hughes Group,hughesgroup.com,Retail,417137005.28,250.0,2015,,MA,Marciaville,+19442681425,owner_013,SQL,2025-03-08T12:00:00+00:00,2026-05-03T12:00:00+00:00
acct_000296,Hester Group,hestergroup.com,Software,393382044.09,,1995,US,NE,Lauramouth,+13156242451,owner_005,SQL,2023-05-27T12:00:00+00:00,2025-12-20T12:00:00+00:00
acct_000297,"Mcmillan, Fischer and Gonzalez",mcmillanfischerandgonzalez.com,Manufacturing,392979942.34,5000.0,1972,US,ZZ,Porterton,+16204706275,owner_016,SQL,2021-02-16T12:00:00+00:00,2021-09-20T12:00:00+00:00
acct_000298,Taylor LLC,taylorllc.com,,309313122.06,1000.0,1982,,AZ,Stoneberg,+16055393892,owner_002,Opportunity,2024-10-08T12:00:00+00:00,2025-11-24T12:00:00+00:00
acct_000299,"Barry, Taylor and Velazquez",barrytaylorandvelazquez.co,Telecommunications,155819174.28,2500.0,2007,US,VT,Franciscoport,315.226.2013,owner_005,MQL,2026-03-15T12:00:00+00:00,2026-04-27T12:00:00+00:00
acct_000300,"Rogers, Clayton and Patel",rogersclaytonandpatel.io,Healthcare,94373877.6,100.0,2001,US,NE,Thomastown,+19586968462,owner_012,Customer,2024-10-21T12:00:00+00:00,2025-12-21T12:00:00+00:00
acct_000301,Rivera-Rodriguez,riverarodriguez.com,,,5000.0,1980,US,OR,Silvatown,+12293773158,owner_007,Customer,2025-12-12T12:00:00+00:00,2026-03-01T12:00:00+00:00
acct_000302,"Wells, Coffey and Patton",wellscoffeyandpatton.com,,137351760.49,2500.0,2018,US,NC,Lake Brett,+16068502029,owner_001,Lead,2026-01-12T12:00:00+00:00,2026-04-14T12:00:00+00:00
acct_000303,Jackson-Fuller,jacksonfuller.com,Insurance,175205070.87,50.0,2017,US,KY,Hernandezbury,5372254570,owner_010,Lead,2025-04-27T12:00:00+00:00,2025-12-25T12:00:00+00:00
acct_000304,Armstrong Ltd,armstrongltd.com,,339008775.42,250.0,1987,,ZZ,East Andrewmouth,,inactive_user_03,MQL,2021-07-05T12:00:00+00:00,2022-10-01T12:00:00+00:00
acct_000305,Hernandez-Vaughn,hernandezvaughn.com,,126569025.46,250.0,1982,US,VA,Shawfort,+19268584511,owner_014,Customer,2022-12-11T12:00:00+00:00,2022-12-28T12:00:00+00:00
acct_000306,"Luna, Thornton and Stone",lunathorntonandstone.co,,151421473.09,,2018,,SC,Whitneyfort,+16067981676,owner_001,MQL,2024-11-25T12:00:00+00:00,2025-07-06T12:00:00+00:00
acct_000307,"Bennett, Frye and Stevens",bennettfryeandstevens.com,,342364361.36,,2007,US,CA,Amyview,+15444835327,owner_009,Lead,2023-03-03T12:00:00+00:00,2024-10-01T12:00:00+00:00
acct_000308,"Washington, Bernard and Ramirez",washingtonbernardandramirez.io,Biotechnology,,,1998,US,RI,Jeffreyport,+16138765236,owner_005,Opportunity,2025-04-05T12:00:00+00:00,2025-06-20T12:00:00+00:00
acct_000309,Bush-Vaughn,bushvaughn.com,Hospitality,194443323.04,10.0,1997,US,PA,Stewartstad,+19257853111,owner_011,Customer,2024-11-10T12:00:00+00:00,2026-01-12T12:00:00+00:00
acct_000310,"Peck, Pope and Hill",peckpopeandhill.com,Logistics,253903770.38,50.0,2020,US,TX,New Ericafurt,+17713854813,owner_004,MQL,2021-03-26T12:00:00+00:00,2024-12-30T12:00:00+00:00
acct_000311,Cardenas-Blevins,cardenasblevins.io,,327390104.85,,1983,US,MN,West Bobby,+14289625031,owner_014,Opportunity,2021-01-02T12:00:00+00:00,2024-10-25T12:00:00+00:00
acct_000312,"Miller, Bradshaw and Douglas",millerbradshawanddouglas.com,,425681337.16,2500.0,1993,US,AR,Lewisside,+18497979507,owner_020,Lead,2023-01-12T12:00:00+00:00,2024-09-05T12:00:00+00:00
acct_000313,Fitzpatrick-Horton,fitzpatrickhorton.co,Biotechnology,149528699.03,10.0,2024,US,GA,North Christina,+13404055614,owner_014,Closed Lost,2025-08-23T12:00:00+00:00,2026-03-06T12:00:00+00:00
acct_000314,"Allen, Williams and Stein",allenwilliamsandstein.co,Media,,2500.0,2018,US,MI,Lake Jesse,+18463815134,owner_002,Lead,2025-07-06T12:00:00+00:00,2025-12-14T12:00:00+00:00
acct_000315,Gutierrez Ltd,gutierrezltd.com,Automotive,392712847.4,,1981,US,FL,Garciaberg,+18296447035,owner_013,MQL,2023-01-31T12:00:00+00:00,2023-12-21T12:00:00+00:00
acct_000316,Oconnell and Sons,oconnellandsons.com,Education,365464205.67,10.0,1960,US,MA,Delgadofort,+19757433122,owner_001,SQL,2026-02-07T12:00:00+00:00,2026-04-16T12:00:00+00:00
acct_000317,Santos-Avila,santosavila.com,Logistics,156390084.11,25.0,1991,US,MO,Manuelton,7762809450,owner_006,Lead,2025-01-17T12:00:00+00:00,2026-01-07T12:00:00+00:00
acct_000318,Pearson and Sons,pearsonandsons.com,Biotechnology,,500.0,1997,US,NV,East Robertburgh,+19033375615,owner_016,MQL,2023-10-05T12:00:00+00:00,2025-10-19T12:00:00+00:00
acct_000319,Osborn Group,osborngroup.com,,363720829.65,,2011,US,IN,Lopezport,+19512229661,owner_017,Lead,2026-03-17T12:00:00+00:00,2026-04-15T12:00:00+00:00
acct_000320,Smith PLC,smithplc.com,Energy,,10.0,1964,US,RI,West Justinside,+12498771771,owner_001,Lead,2024-03-18T12:00:00+00:00,2026-01-02T12:00:00+00:00
acct_000321,"Snyder, Mays and Rosales",snydermaysandrosales.com,,126742777.39,,2016,US,IN,Nelsonville,+19119020152,owner_010,MQL,2024-03-08T12:00:00+00:00,2024-07-12T12:00:00+00:00
acct_000322,Martin-Stevens,martinstevens.com,Retail,209703463.01,25.0,1994,US,NC,Jennifertown,+19368321928,owner_010,Lead,2022-10-28T12:00:00+00:00,2026-03-21T12:00:00+00:00
acct_000323,"Rogers, Phillips and Craig",rogersphillipsandcraig.com,,415833660.84,100.0,1985,US,MN,East Cheryl,+19206194839,owner_006,Lead,2022-11-25T12:00:00+00:00,2024-01-08T12:00:00+00:00
acct_000324,"Prince, Wilcox and Robertson",princewilcoxandrobertson.com,Consumer Goods,,10.0,1986,US,TX,South Elizabethburgh,+12913139406,owner_016,Lead,2022-06-16T12:00:00+00:00,2025-02-24T12:00:00+00:00
acct_000325,Woods and Sons,woodsandsons.com,Manufacturing,452437302.29,,1969,US,NJ,West Patrickmouth,+15034707606,owner_002,Lead,2022-04-05T12:00:00+00:00,2026-04-25T12:00:00+00:00
acct_000326,Finley-Turner,finleyturner.com,,400897253.29,500.0,2033,US,NV,West Desireebury,+19563181556,owner_002,Lead,2021-07-15T12:00:00+00:00,2023-03-02T12:00:00+00:00
acct_000327,Contreras Group,contrerasgroup.com,Construction,477567033.67,,1981,US,WA,Erikhaven,+12955815615,owner_006,Lead,2024-06-21T12:00:00+00:00,2025-06-22T12:00:00+00:00
acct_000328,"Carrillo, Vaughn and Fowler",carrillovaughnandfowler.com,,400049598.93,50.0,2018,US,DE,Michaelbury,+13359120960,owner_006,Lead,2024-10-16T12:00:00+00:00,2025-11-14T12:00:00+00:00
acct_000329,Bernard Group,bernardgroup.co,,91039649.99,1000.0,2021,US,WY,South Julie,,owner_005,MQL,2021-10-25T12:00:00+00:00,2025-01-02T12:00:00+00:00
acct_000330,"Brooks, Miles and Durham",brooksmilesanddurham.com,Healthcare,,500.0,2012,US,AL,Port John,+19218948598,owner_019,Opportunity,2023-11-05T12:00:00+00:00,2023-12-22T12:00:00+00:00
acct_000331,"Marks, Miller and Griffin",marksmillerandgriffin.com,Manufacturing,216707529.6,100.0,2003,US,NM,Christianshire,+15548796305,owner_005,Customer,2023-05-28T12:00:00+00:00,2026-05-03T12:00:00+00:00
acct_000332,Brown PLC,brownplc.com,,253031002.16,2500.0,1966,US,NY,New Amanda,+13692768055,owner_011,Lead,2026-04-02T12:00:00+00:00,2026-05-13T12:00:00+00:00
acct_000333,Murphy PLC,murphyplc.ai,Insurance,,1000.0,1966,US,KS,Wilsonborough,+12806707277,owner_019,MQL,2023-06-22T12:00:00+00:00,2024-09-20T12:00:00+00:00
acct_000334,"Aguilar, Davis and Dixon",aguilardavisanddixon.co,Automotive,372746862.85,10.0,2017,US,CT,South Davidchester,+16136220587,owner_018,MQL,2024-07-17T12:00:00+00:00,2024-11-15T12:00:00+00:00
acct_000335,Elliott-Hansen,elliotthansen.io,Insurance,103822198.8,,1998,US,ZZ,Jenniferfurt,+15722553652,owner_015,MQL,2021-04-29T12:00:00+00:00,2024-03-05T12:00:00+00:00
acct_000336,Velasquez-Reese,velasquezreese.io,,,25.0,2020,US,CT,North Rodneyland,+19778743633,owner_001,MQL,2022-04-19T12:00:00+00:00,2025-12-24T12:00:00+00:00
acct_000337,"Mcknight, Michael and Jones",mcknightmichaelandjones.io,Logistics,,10.0,1997,US,HI,Johnsonchester,+17043436704,owner_004,Lead,2023-03-31T12:00:00+00:00,2026-03-04T12:00:00+00:00
acct_000338,Mack Ltd,mackltd.com,Hospitality,108186957.43,,1975,,VA,Brooksfurt,+15463106790,owner_002,Closed Lost,2021-02-05T12:00:00+00:00,2025-11-16T12:00:00+00:00
acct_000339,Kane-Knox,kaneknox.io,Construction,329399119.15,5000.0,1975,US,FL,Millerside,625.962.1217,owner_002,SQL,2021-12-26T12:00:00+00:00,2024-07-05T12:00:00+00:00
acct_000340,Valdez LLC,valdezllc.com,Media,346062947.46,50.0,2021,US,WA,East Victoriafurt,+13313066347,owner_020,SQL,2021-02-17T12:00:00+00:00,2023-12-25T12:00:00+00:00
acct_000341,"Anderson, Irwin and Davenport",andersonirwinanddavenport.com,Real Estate,137161142.04,500.0,2009,,ME,West Stevenside,+16633362263,owner_014,SQL,2023-12-20T12:00:00+00:00,2025-09-03T12:00:00+00:00
acct_000342,Patel-Morrow,patelmorrow.co,,430423419.29,,1998,,SD,South Michael,+14224053435,owner_020,Opportunity,2021-08-03T12:00:00+00:00,2025-07-09T12:00:00+00:00
acct_000343,Lopez-Golden,lopezgolden.com,Media,252194772.8,500.0,1976,US,VA,North Lisachester,+13189795771,owner_018,MQL,2022-05-02T12:00:00+00:00,2025-12-23T12:00:00+00:00
acct_000344,"Miranda, Stephenson and Smith",mirandastephensonandsmith.com,Telecommunications,438799878.86,1000.0,2013,US,AL,North Craig,+17353090414,owner_013,Lead,2022-07-15T12:00:00+00:00,2025-07-12T12:00:00+00:00
acct_000345,Griffin Ltd,griffinltd.com,Telecommunications,341853469.17,,1985,US,AR,East Joyfurt,+19075023342,owner_018,Lead,2024-10-26T12:00:00+00:00,2025-04-08T12:00:00+00:00
acct_000346,Young-Robinson,youngrobinson.io,Real Estate,,5000.0,1973,US,MO,East Williamport,295-474-1647,owner_002,Closed Lost,2022-11-11T12:00:00+00:00,2026-01-04T12:00:00+00:00
acct_000347,Cabrera Ltd,cabreraltd.com,,,100.0,2000,US,SC,Barbaramouth,357.888.2956,owner_019,MQL,2023-03-22T12:00:00+00:00,2023-07-10T12:00:00+00:00
acct_000348,Turner and Sons,turnerandsons.com,,491734935.12,25.0,1984,US,ID,South Kevin,+13779528418,owner_004,MQL,2024-08-31T12:00:00+00:00,2025-12-03T12:00:00+00:00
acct_000349,Hawkins PLC,hawkinsplc.com,Energy,,2500.0,2032,US,VA,Lake Erika,+13582402518,owner_011,SQL,2025-08-02T12:00:00+00:00,2025-10-23T12:00:00+00:00
acct_000350,"Simpson, Compton and David",simpsoncomptonanddavid.io,,392123708.56,500.0,1998,US,ND,Floydmouth,+14253888529,owner_003,Opportunity,2023-07-26T12:00:00+00:00,2025-07-28T12:00:00+00:00
acct_000351,"Butler, Hernandez and Bennett",butlerhernandezandbennett.com,Real Estate,441756671.06,500.0,2011,,MI,Allenbury,+15695003579,owner_020,MQL,2025-10-19T12:00:00+00:00,2026-01-16T12:00:00+00:00
acct_000352,Mathews-Thomas,mathewsthomas.ai,Construction,,100.0,1961,US,AZ,Melendezside,+18985286248,owner_004,MQL,2025-09-03T12:00:00+00:00,2026-02-27T12:00:00+00:00
acct_000353,Faulkner-Grant,faulknergrant.com,Logistics,257397376.51,,1996,US,NH,South John,+16982444856,owner_007,MQL,2026-03-06T12:00:00+00:00,2026-05-11T12:00:00+00:00
acct_000354,Rivera Inc,riverainc.com,Insurance,4161627.82,25.0,1972,,IN,Booneland,+18868443492,owner_014,Customer,2025-05-18T12:00:00+00:00,2026-02-17T12:00:00+00:00
acct_000355,"Hardy, Lee and Adams",hardyleeandadams.com,Retail,12364596.58,500.0,2015,,AZ,Port Charlesshire,+12892750889,owner_006,Opportunity,2022-09-09T12:00:00+00:00,2023-02-03T12:00:00+00:00
acct_000356,"Powers, Robinson and Clark",powersrobinsonandclark.com,Professional Services,194322285.52,1000.0,1989,US,NV,Kevintown,+15232176381,owner_004,MQL,2021-03-17T12:00:00+00:00,2022-08-28T12:00:00+00:00
acct_000357,Giles Ltd,gilesltd.com,Financial Services,350590574.68,,1968,US,MN,Lake Yvonnefort,689-527-9346,owner_010,SQL,2022-01-28T12:00:00+00:00,2026-04-04T12:00:00+00:00
acct_000358,Dominguez Ltd,dominguezltd.com,,237256844.85,5000.0,2016,US,IA,South Rose,+13399646406,owner_018,Lead,2024-03-05T12:00:00+00:00,2025-04-13T12:00:00+00:00
acct_000359,"Morris, Campbell and Owens",morriscampbellandowens.com,,,10.0,1998,US,OK,Kylestad,+17683442019,inactive_user_04,Lead,2022-07-08T12:00:00+00:00,2026-02-23T12:00:00+00:00
acct_000360,"Andrade, Owens and Lang",andradeowensandlang.com,Logistics,,5000.0,1970,,GA,Gillmouth,+1 370 418 7588,owner_020,Customer,2024-08-09T12:00:00+00:00,2025-03-12T12:00:00+00:00
acct_000361,Wood Group,woodgroup.com,Financial Services,,5000.0,1983,US,NJ,New Michelleberg,+18607621198,owner_010,SQL,2022-07-21T12:00:00+00:00,2025-09-24T12:00:00+00:00
acct_000362,Green PLC,greenplc.com,Automotive,475794183.22,,1985,US,FL,Phillipsborough,+18878713842,owner_004,Lead,2022-03-31T12:00:00+00:00,2025-07-02T12:00:00+00:00
acct_000363,Hall-Hudson,hallhudson.com,,164508866.07,,1984,US,VT,South Andrea,+17983569266,owner_019,MQL,2024-07-14T12:00:00+00:00,2025-11-23T12:00:00+00:00
acct_000364,"Morgan, Hines and Burns",morganhinesandburns.com,Consumer Goods,123464481.7,100.0,2014,US,VA,Murraystad,+19578567145,owner_009,Customer,2025-05-15T12:00:00+00:00,2025-05-17T12:00:00+00:00
acct_000365,Taylor PLC,taylorplc.com,,222956307.8,250.0,2002,US,NY,Whiteside,+17643112879,owner_020,Lead,2021-05-24T12:00:00+00:00,2024-01-31T12:00:00+00:00
acct_000366,"Bernard, Warren and Combs",bernardwarrenandcombs.com,Education,131985707.97,25.0,1977,US,WA,Port Elizabethtown,+12772198309,owner_001,Opportunity,2021-04-26T12:00:00+00:00,2024-05-03T12:00:00+00:00
acct_000367,Taylor-Mccoy,taylormccoy.com,Insurance,130677852.56,5000.0,1987,US,NM,Lake Edwardborough,+18693525993,owner_013,Lead,2021-03-26T12:00:00+00:00,2021-06-09T12:00:00+00:00
acct_000368,"Bryant, Brown and Little",bryantbrownandlittle.io,Biotechnology,255450790.68,1000.0,1997,US,MS,Hopkinstown,+17142103913,owner_020,SQL,2025-07-25T12:00:00+00:00,2026-03-19T12:00:00+00:00
acct_000369,Patel Group,patelgroup.io,Media,283395448.67,50.0,1977,US,WV,North Alyssaview,+19496955878,owner_002,Lead,2023-10-25T12:00:00+00:00,2024-04-05T12:00:00+00:00
acct_000370,"Madden, Smith and Li",maddensmithandli.com,Real Estate,21882816.2,100.0,1968,,ND,Drakeburgh,+15695977695,owner_015,Customer,2024-10-31T12:00:00+00:00,2025-11-13T12:00:00+00:00
acct_000371,Hull PLC,hullplc.com,,316966707.4,250.0,2001,US,WV,East James,2618854852,owner_019,Lead,2025-09-26T12:00:00+00:00,2026-03-25T12:00:00+00:00
acct_000372,"King, Gomez and Norton",kinggomezandnorton.com,,126167411.91,100.0,2006,US,ND,West Susanmouth,+16155615653,owner_016,Opportunity,2023-01-08T12:00:00+00:00,2023-06-16T12:00:00+00:00
acct_000373,"Sanchez, Terry and Evans",sanchezterryandevans.co,Construction,,25.0,1960,,NC,Lake Victoriaton,+18584873465,owner_005,Lead,2023-07-03T12:00:00+00:00,2024-04-12T12:00:00+00:00
acct_000374,Sullivan Group,sullivangroup.com,Professional Services,405680728.37,25.0,1975,US,NM,Browntown,557-624-2925,owner_007,SQL,2022-08-11T12:00:00+00:00,2023-11-25T12:00:00+00:00
acct_000375,"Jackson, Porter and Hamilton",jacksonporterandhamilton.com,,64378614.92,50.0,2012,,FL,Arielville,+18447240642,owner_019,Lead,2026-03-11T12:00:00+00:00,2026-04-11T12:00:00+00:00
acct_000376,"Ellison, Hall and Valenzuela",ellisonhallandvalenzuela.com,,,250.0,1983,US,CO,Nelsonland,+14216599937,inactive_user_02,Customer,2023-06-02T12:00:00+00:00,2025-09-09T12:00:00+00:00
acct_000377,"Frost, Lam and Elliott",frostlamandelliott.com,Media,311794263.59,5000.0,2012,US,KY,East Sarahmouth,+13719415614,owner_015,SQL,2022-12-12T12:00:00+00:00,2023-09-30T12:00:00+00:00
acct_000378,Ali PLC,aliplc.com,,,,2008,US,NC,Port Lori,+19006292450,owner_020,Lead,2024-02-26T12:00:00+00:00,2024-07-10T12:00:00+00:00
acct_000379,Hickman-Evans,hickmanevans.com,Insurance,251912939.47,25.0,1964,US,CO,New Mary,+16938752135,owner_020,MQL,2021-05-24T12:00:00+00:00,2025-10-15T12:00:00+00:00
acct_000380,Rhodes-Fernandez,rhodesfernandez.com,Logistics,,5000.0,2015,US,NV,Camposberg,,owner_012,SQL,2023-05-22T12:00:00+00:00,2025-09-29T12:00:00+00:00
acct_000381,"Ramsey, Mason and Mccann",ramseymasonandmccann.io,Energy,238832047.88,100.0,1972,US,CO,North Samuelland,+14908128908,owner_014,Lead,2023-12-06T12:00:00+00:00,2024-04-21T12:00:00+00:00
acct_000382,Jacobs-Austin,jacobsaustin.com,,260121041.84,,1960,US,ZZ,Novakmouth,+14109045175,owner_014,MQL,2023-01-28T12:00:00+00:00,2026-01-02T12:00:00+00:00
acct_000383,Walters Group,waltersgroup.com,Professional Services,282552783.7,,1992,US,UT,Perezside,+16069733337,owner_014,SQL,2024-11-06T12:00:00+00:00,2026-05-08T12:00:00+00:00
acct_000384,Reynolds-Frazier,reynoldsfrazier.com,,242138198.74,,1982,US,OR,Millerport,+15529226522,owner_005,Customer,2024-03-28T12:00:00+00:00,2025-10-21T12:00:00+00:00
acct_000385,Marquez Inc,marquezinc.com,Media,50589169.47,5000.0,1989,,MT,Ericberg,+15467630852,owner_006,MQL,2023-10-24T12:00:00+00:00,2026-01-02T12:00:00+00:00
acct_000386,"Price, Ward and Davis",pricewardanddavis.com,Automotive,462967963.01,1000.0,1971,US,CO,Seanview,,owner_012,Lead,2021-09-12T12:00:00+00:00,2022-07-06T12:00:00+00:00
acct_000387,Anderson and Sons,andersonandsons.com,Biotechnology,143591382.32,,2009,US,WY,Coleside,+13798558099,owner_015,Lead,2021-02-04T12:00:00+00:00,2023-05-05T12:00:00+00:00
acct_000388,"Russell, Johnson and Gomez",russelljohnsonandgomez.co,Biotechnology,,100.0,1996,US,SC,New Carlymouth,+13738900590,owner_012,Lead,2025-03-23T12:00:00+00:00,2025-04-09T12:00:00+00:00
acct_000389,Smith-Gutierrez,smithgutierrez.com,Hospitality,176887267.85,1000.0,1980,,MT,Lake Rachelbury,,owner_001,Opportunity,2025-10-30T12:00:00+00:00,2026-01-08T12:00:00+00:00
acct_000390,"Meyer, Jennings and Jackson",meyerjenningsandjackson.com,Insurance,457546982.49,500.0,1971,,MN,Kevinfort,+14834319934,inactive_user_02,MQL,2023-03-27T12:00:00+00:00,2024-10-29T12:00:00+00:00
acct_000391,Brown Group,browngroup.com,,253365929.08,5000.0,1960,,CA,Robertfort,+17155015570,owner_004,Opportunity,2024-11-07T12:00:00+00:00,2025-05-05T12:00:00+00:00
acct_000392,Ward and Sons,wardandsons.ai,Hospitality,281802717.6,,1992,US,WI,Wheelerborough,+15476697548,owner_019,Customer,2022-06-04T12:00:00+00:00,2024-11-26T12:00:00+00:00
acct_000393,Rodriguez-Torres,rodrigueztorres.com,Real Estate,338618031.54,100.0,1993,,MA,Cookfurt,+16225618462,owner_018,Lead,2025-12-08T12:00:00+00:00,2026-03-15T12:00:00+00:00
acct_000394,Alexander-Jordan,alexanderjordan.io,,337012109.43,,1991,US,CA,West Malik,+17673827807,owner_011,MQL,2024-09-14T12:00:00+00:00,2024-12-18T12:00:00+00:00
acct_000395,"Harris, Edwards and Oconnell",harrisedwardsandoconnell.co,Education,249750170.51,100.0,1994,,KS,Kellyfort,+19534474348,owner_007,Lead,2025-04-16T12:00:00+00:00,2026-05-03T12:00:00+00:00
acct_000396,"Casey, Nguyen and Ramirez",caseynguyenandramirez.io,Manufacturing,,,2005,US,SC,Diazshire,+12069828871,owner_002,Customer,2025-06-10T12:00:00+00:00,2025-08-03T12:00:00+00:00
acct_000397,Vargas PLC,vargasplc.com,Automotive,,5000.0,2000,US,LA,Lake Katrina,+16074279448,owner_005,Lead,2023-07-22T12:00:00+00:00,2025-02-03T12:00:00+00:00
acct_000398,Benton Group,bentongroup.io,,,1000.0,2021,US,UT,South Lauren,+13786681972,owner_017,MQL,2021-01-17T12:00:00+00:00,2024-01-29T12:00:00+00:00
acct_000399,"Jones, Abbott and Pope",jonesabbottandpope.com,Hospitality,290713605.38,500.0,1961,US,MS,Taylorport,+18274653066,owner_018,Lead,2022-07-15T12:00:00+00:00,2023-09-19T12:00:00+00:00
acct_000400,King and Sons,kingandsons.com,Automotive,212259468.77,1000.0,2003,US,VT,Mccormickland,+19705815981,owner_013,Lead,2024-04-06T12:00:00+00:00,2024-10-11T12:00:00+00:00
acct_000401,Ewing-Mendoza,ewingmendoza.com,,360547321.98,100.0,1976,,OK,Fergusonchester,+16425903212,owner_005,Opportunity,2023-02-01T12:00:00+00:00,2024-05-14T12:00:00+00:00
acct_000402,"Johnson, Schmitt and Miles",johnsonschmittandmiles.io,,,50.0,2020,US,SD,North Kaylastad,+17297465172,owner_016,MQL,2021-10-18T12:00:00+00:00,2021-11-06T12:00:00+00:00
