id,name,domain,industry,annual_revenue,employee_count,founded_year,country,state,city,phone,owner_id,lifecycle_stage,created_at,updated_at
acct_000136,Adams and Sons,adamsandsons.com,Professional Services,319656390.22,2500.0,1975.0,US,CA,Samuelfort,+13137119776,owner_018,Lead,2026-01-18T12:00:00+00:00,2026-03-20T12:00:00+00:00
acct_000137,Johnson Ltd,johnsonltd.com,Insurance,463029675.69,5000.0,2004.0,US,KS,North Patrickland,+17846263068,owner_003,MQL,2024-03-15T12:00:00+00:00,2026-05-22T12:00:00+00:00
acct_000138,"Smith, Russell and Walker",smithrussellandwalker.com,Professional Services,10656985.99,2500.0,2024.0,US,AZ,South Staceyberg,+18505966116,owner_009,Opportunity,2021-11-27T12:00:00+00:00,2024-10-01T12:00:00+00:00
acct_000139,Cantu-Carter,cantucarter.com,Manufacturing,700842000.0,1000,1968.0,US,FL,Robertfort,690.811.7411,owner_011,Opportunity,2024-05-19T12:00:00+00:00,2025-01-20T12:00:00+00:00
acct_000140,Sanchez-Arnold,sanchezarnold.com,Media,604577000.0,25.0,2019.0,US,VA,Leehaven,+16682374807,owner_007,Lead,2022-06-01T12:00:00+00:00,2025-02-05T12:00:00+00:00
acct_000141,"Suarez, Shields and Hill",suarezshieldsandhill.com,Healthcare,199412915.82,5000.0,1965.0,US,NM,Morganhaven,+14592373131,owner_010,MQL,2024-07-18T12:00:00+00:00,2025-05-31T12:00:00+00:00
acct_000142,Hoover-Campbell,hoovercampbell.io,Logistics,218757215.87,1000.0,2002.0,US,WV,Maryshire,+16505955554,owner_006,MQL,2024-10-13T12:00:00+00:00,2025-02-17T12:00:00+00:00
acct_000143,"Burns, Hernandez and Ryan",burnshernandezandryan.com,Professional Services,39924039.52,1000,1994.0,US,OH,Martinside,+15005281680,owner_003,MQL,2021-10-28T12:00:00+00:00,2022-04-15T12:00:00+00:00
acct_000144,Gibson-Morris,gibsonmorris.com,Healthcare,345037521.82,500.0,2017.0,US,NH,Lake John,+12439445776,owner_020,Closed Lost,2022-12-08T12:00:00+00:00,2025-04-28T12:00:00+00:00
acct_000145,Hall-Rowe,hallrowe.com,Hospitality,181973909.76,50.0,1967.0,US,AK,West Juliefurt,3178969578,owner_002,Lead,2025-11-23T12:00:00+00:00,2026-05-13T12:00:00+00:00
acct_000146,Mcneil-Sparks,mcneilsparks.com,Construction,3146615000.0,2500.0,2006.0,US,MS,South Tammie,,owner_019,Lead,2024-04-14T12:00:00+00:00,2025-05-11T12:00:00+00:00
acct_000147,Shaw PLC,shawplc.com,Real Estate,480279766.11,10.0,2000.0,US,WV,Mollymouth,,owner_013,Customer,2022-09-03T12:00:00+00:00,2024-03-26T12:00:00+00:00
acct_000148,Fox Group Corp,foxgroup.com,Education,498184373.52,250.0,1993.0,US,VT,Lake Douglasberg,+17024042009,owner_005,Customer,2022-05-15T12:00:00+00:00,2024-11-13T12:00:00+00:00
acct_000149,Harrison LLC,harrisonllc.com,,334085975.35,500.0,2016.0,US,OK,Shannonstad,+17554974914,owner_006,Customer,2025-10-28T12:00:00+00:00,2026-05-23T12:00:00+00:00
acct_000150,"Miller, Murphy and Craig",millermurphyandcraig.co,Media,112508686.82,1000,1982.0,US,ZZ,Finleyfort,+14427050430,owner_012,SQL,2021-11-12T12:00:00+00:00,2023-11-22T12:00:00+00:00
acct_000151,"Johnson, Jones and Welch",johnsonjonesandwelch.com,Healthcare,154990713.41,,1976.0,US,ND,Wendyland,+16209876708,owner_019,Lead,2022-11-19T12:00:00+00:00,2023-05-14T12:00:00+00:00
acct_000152,Good-Hodges,goodhodges.ai,Logistics,172585132.96,500,1969.0,US,SD,South Garrettport,,owner_014,MQL,2023-10-17T12:00:00+00:00,2025-02-05T12:00:00+00:00
acct_000153,Williams Inc,williamsinc.com,Telecommunications,407206896.83,500.0,1983.0,US,VA,East Teresaport,+14305548501,owner_010,Customer,2025-09-14T12:00:00+00:00,2026-02-23T12:00:00+00:00
acct_000154,Sanchez Group,sanchezgroup.com,Construction,228721761.77,50.0,1995.0,US,PA,South Cherylton,+17317506481,owner_020,Customer,2025-08-12T12:00:00+00:00,2026-01-14T12:00:00+00:00
acct_000155,"Pitts, Harvey and Allen",pittsharveyandallen.com,Healthcare,23208170.74,250.0,1965.0,US,TN,East Steven,+14159859373,owner_014,SQL,2021-09-08T12:00:00+00:00,2021-11-05T12:00:00+00:00
acct_000156,Stevens-Estrada,stevensestrada.com,Automotive,120528250.0,1000.0,1997.0,US,MD,Santanaside,+16642740981,owner_006,MQL,2022-09-19T12:00:00+00:00,2024-05-29T12:00:00+00:00
acct_000157,Jones LLC,usejonesplc.com,Education,418086465.76,500.0,2016.0,US,WA,Lake Matthewberg,+15536082142,owner_012,SQL,2024-07-15T12:00:00+00:00,2026-02-09T12:00:00+00:00
acct_000158,"Wright, Bruce and Gonzalez Corporation",wrightbruceandgonzalez.com,Energy,225073207.99,50.0,1990.0,US,CT,Castanedaville,(847) 744-2083,owner_020,MQL,2023-09-13T12:00:00+00:00,2024-01-16T12:00:00+00:00
acct_000159,James LLC,jamesllc.ai,Software,95322133.56,50.0,1980.0,US,NY,Victoriaport,+17276788171,owner_010,MQL,2021-10-02T12:00:00+00:00,2023-08-03T12:00:00+00:00
acct_000160,Spence Ltd,spenceltd.com,Real Estate,107964639.05,500.0,2010.0,US,AR,Hillshire,+12514888108,owner_020,Customer,2023-06-25T12:00:00+00:00,2026-01-16T12:00:00+00:00
acct_000161,"Osborne, Beltran and Lozano",osbornebeltranandlozano.com,Financial Services,423662596.51,1000.0,2020.0,US,ZZ,Wallport,+14709445992,owner_013,MQL,2024-09-17T12:00:00+00:00,2026-03-20T12:00:00+00:00
acct_000162,Lawson LLC,lawsonllc.com,Media,37229109.0,5000.0,1984.0,US,NH,Lake James,658.644.3806,inactive_user_01,SQL,2024-04-13T12:00:00+00:00,2025-10-31T12:00:00+00:00
acct_000163,Byrd-Le,byrdle.com,Consumer Goods,279137003.22,500.0,1972.0,US,WI,Lake Colton,+13474039870,owner_017,MQL,2024-02-09T12:00:00+00:00,2025-02-25T12:00:00+00:00
acct_000164,"Lucas, Parker and Alexander",lucasparkerandalexander.com,Retail,259906688.81,50.0,1964.0,US,RI,Jessicaland,+17273435373,owner_020,MQL,2025-07-19T12:00:00+00:00,2026-01-05T12:00:00+00:00
acct_000165,"Murphy-Perry, Inc.",murphyperry.com,Biotechnology,414230548.29,5000.0,1998.0,US,NY,East Kristin,+19257764911,owner_016,Opportunity,2022-12-27T12:00:00+00:00,2024-11-14T12:00:00+00:00
acct_000166,Schmidt-Mcintyre,schmidtmcintyre.com,Telecommunications,398479029.56,10.0,1974.0,US,RI,West Robin,+1 681 366 6322,owner_019,Lead,2023-12-24T12:00:00+00:00,2025-08-12T12:00:00+00:00
acct_000167,Coffey-Phillips,coffeyphillips.com,Hospitality,74313966.3,100.0,2021.0,US,ZZ,Lindamouth,801-648-3875,owner_007,Lead,2025-05-11T12:00:00+00:00,2026-02-03T12:00:00+00:00
acct_000168,Taylor and Sons,taylorandsons.com,Education,1532957500.0,2500,1979.0,US,WV,Coffeyside,+1 494 561 3200,inactive_user_05,Lead,2024-01-01T12:00:00+00:00,2025-12-08T12:00:00+00:00
acct_000169,Davis-Foster,davisfoster.com,Consumer Goods,478364403.35,2500.0,2021.0,US,OH,Amandamouth,+15507595804,owner_009,SQL,2023-05-15T12:00:00+00:00,2025-06-24T12:00:00+00:00
acct_000170,Chambers-Chambers,chamberschambers.com,Telecommunications,112821085.48,250.0,1991.0,US,WY,Carsonstad,561-843-0606,owner_016,MQL,2024-10-01T12:00:00+00:00,2026-04-25T12:00:00+00:00
acct_000171,"Leonard Group, Inc.",tryleonardgroup.com,Insurance,190157245.59,1000.0,1995.0,US,MN,New Nicoleside,+13494970689,inactive_user_02,Closed Lost,2024-09-13T12:00:00+00:00,2025-01-15T12:00:00+00:00
acct_000172,Herman-Walker,hermanwalker.com,Automotive,506113000.0,5000.0,2016.0,US,LA,Lake Madisonport,+17759124450,inactive_user_04,Lead,2022-08-21T12:00:00+00:00,2024-01-28T12:00:00+00:00
acct_000173,"Ortiz, Taylor and Shah",ortiztaylorandshah.io,Biotechnology,113222987.32,100.0,1990.0,US,AR,Wendyville,,owner_016,Lead,2024-12-15T12:00:00+00:00,2025-02-04T12:00:00+00:00
acct_000174,Young PLC,youngplc.io,Professional Services,326619952.45,2500.0,1960.0,US,ZZ,South Shawn,(466) 730-7463,owner_011,Lead,2023-03-25T12:00:00+00:00,2024-02-11T12:00:00+00:00
acct_000175,"Avery, Horton and Fernandez",averyhortonandfernandez.com,Real Estate,267808562.31,10.0,1971.0,US,ID,South Diana,+16273800595,owner_013,Opportunity,2022-08-29T12:00:00+00:00,2025-11-16T12:00:00+00:00
acct_000176,Gilbert-Crosby,gilbertcrosby.com,Financial Services,149546909.23,25.0,1997.0,US,MI,Antoniostad,+14916658901,owner_017,MQL,2021-05-26T12:00:00+00:00,2021-08-10T12:00:00+00:00
acct_000177,Ramos and Sons,ramosandsons.co,Education,,500.0,2024.0,,HI,Corystad,,inactive_user_02,Lead,2023-09-10T12:00:00+00:00,2024-06-15T12:00:00+00:00
acct_000178,"Winters, Newman and Brown",wintersnewmanandbrown.com,,305671772.58,,1997.0,US,NV,Jamesville,+17275351421,owner_013,SQL,2023-02-18T12:00:00+00:00,2024-03-19T12:00:00+00:00
acct_000179,Davis-Lewis,davislewis.com,Consumer Goods,3911645.21,2500,1977.0,US,KS,North Kristinbury,+16579714374,owner_011,MQL,2023-08-22T12:00:00+00:00,2024-07-18T12:00:00+00:00
acct_000180,Buchanan and Sons,buchananandsons.io,Real Estate,31531103.73,25.0,1961.0,US,NJ,Port Kathyborough,,owner_017,Closed Lost,2024-11-06T12:00:00+00:00,2025-11-09T12:00:00+00:00
acct_000181,"Robinson, Kane and Murphy",robinsonkaneandmurphy.com,Telecommunications,184088179.6,500,1999.0,US,IA,Port Rachel,+1 762 693 1919,owner_015,Opportunity,2022-06-12T12:00:00+00:00,2023-02-07T12:00:00+00:00
acct_000182,Ramirez and Sons,ramirezandsons.com,Automotive,27046950.0,50,2013.0,US,WI,New John,+14538969761,owner_003,MQL,2022-05-19T12:00:00+00:00,2025-06-16T12:00:00+00:00
acct_000183,Rodriguez Inc,rodriguezinc.com,Manufacturing,422495404.01,5000.0,2006.0,US,NC,South Jenniferport,+14077868792,owner_005,MQL,2025-11-17T12:00:00+00:00,2026-04-10T12:00:00+00:00
acct_000184,Chapman Inc,chapmaninc.co,Automotive,45925351.4,,2016.0,US,ZZ,West Brian,,inactive_user_05,MQL,2025-08-30T12:00:00+00:00,2025-12-13T12:00:00+00:00
acct_000185,"Fisher, Wilson and Brown",fisherwilsonandbrown.com,Software,198276380.62,10.0,2019.0,US,WV,Stricklandhaven,+14237921196,owner_002,MQL,2022-07-18T12:00:00+00:00,2024-04-09T12:00:00+00:00
acct_000186,"Rodriguez, Gordon and Dougherty",rodriguezgordonanddougherty.io,Healthcare,493075555.42,,1967.0,,AZ,Lake Kristahaven,+1 681 566 6208,owner_005,Opportunity,2021-01-27T12:00:00+00:00,2026-02-01T12:00:00+00:00
acct_000187,Elllis-Maynard,ellismaynard.ai,Construction,434875332.51,1000.0,2013.0,US,MO,South Melaniechester,+12828998835,owner_005,SQL,2024-03-20T12:00:00+00:00,2025-04-15T12:00:00+00:00
acct_000188,"Rodriguez, Joseph and Wallace",rodriguezjosephandwallace.com,Biotechnology,64109870.12,100,1982.0,US,AL,West Charleneland,+19742234888,owner_015,SQL,2023-04-21T12:00:00+00:00,2025-07-03T12:00:00+00:00
acct_000189,Hill Ltd,hillltd.com,Real Estate,230582326.64,50.0,2008.0,US,LA,Oscarhaven,5373315054,owner_002,Opportunity,2021-09-12T12:00:00+00:00,2022-12-26T12:00:00+00:00
acct_000190,Chavez-Jacobs,chavezjacobs.com,Healthcare,3245350000.0,10.0,1962.0,US,NH,Port Jacquelineside,+18128880797,owner_008,Opportunity,2024-12-19T12:00:00+00:00,2025-07-18T12:00:00+00:00
acct_000191,"Glenn, Jordan and Beasley Ltd.",glennjordanandbeasley.com,Financial Services,70497719.77,250.0,1989.0,US,IA,Morganmouth,+19497895224,owner_019,SQL,2023-04-16T12:00:00+00:00,2024-07-03T12:00:00+00:00
acct_000192,Perry-Davis Corporation,useperrydavis.com,Retail,492854932.58,5000.0,2001.0,US,IA,Edwardsview,+16235074508,owner_002,SQL,2024-12-26T12:00:00+00:00,2025-10-31T12:00:00+00:00
acct_000193,Mckay-Mcdaniel,mckaymcdaniel.com,Insurance,248062583.35,500.0,1982.0,US,TN,Jonesland,+18875908592,owner_011,SQL,2022-10-21T12:00:00+00:00,2025-03-13T12:00:00+00:00
acct_000194,Reynolds Ltd,reynoldsltd.com,Energy,211835444.64,250.0,2011.0,US,MD,Garrettfurt,+19243477586,owner_002,Customer,2025-04-06T12:00:00+00:00,2025-05-11T12:00:00+00:00
acct_000195,Willis PLC,willisplc.ai,Energy,102066698.16,25.0,1977.0,US,NH,Elizabethchester,+15792948775,owner_007,Lead,2024-02-20T12:00:00+00:00,2024-10-25T12:00:00+00:00
acct_000196,Russo-Pugh,russopugh.com,Education,615767000.0,1000,1965.0,US,IN,Parrishton,+16904135455,owner_010,Closed Lost,2021-06-01T12:00:00+00:00,2021-10-28T12:00:00+00:00
acct_000197,Burke-Bell,burkebell.com,Manufacturing,373566174.11,2500.0,1984.0,US,KS,East Diane,+19128183350,owner_013,Customer,2020-12-02T12:00:00+00:00,2025-01-28T12:00:00+00:00
acct_000198,Boone LLC,boonellc.com,Retail,324536309.33,25,1996.0,US,KY,Dannyview,+15687258147,owner_015,Lead,2024-03-07T12:00:00+00:00,2025-06-27T12:00:00+00:00
acct_000199,"Perez, Patterson and Hoffman",perezpattersonandhoffman.ai,Insurance,185667108.25,1000.0,2020.0,US,AZ,New Sarahview,+17764262390,owner_001,Lead,2022-01-17T12:00:00+00:00,2023-11-03T12:00:00+00:00
acct_000200,White Ltd,whiteltd.co,Education,165267710.35,1000.0,2013.0,US,OR,Sandrastad,8047392691,owner_011,Lead,2024-08-29T12:00:00+00:00,2025-02-01T12:00:00+00:00
acct_000201,White and Sons,whiteandsons.io,Software,85048222.57,5000.0,2022.0,US,NY,Jonestown,+1 757 904 8215,owner_017,Lead,2023-09-25T12:00:00+00:00,2024-03-15T12:00:00+00:00
acct_000202,Reese and Sons,reyesandsons.com,Professional Services,69177019.48,100.0,1978.0,US,ZZ,North Alyssa,+19243540149,owner_007,MQL,2022-01-11T12:00:00+00:00,2026-02-09T12:00:00+00:00
acct_000203,Wood Ltd,woodltd.com,Construction,3802872.32,5000.0,2021.0,US,NE,Kimberlyshire,+12122178673,owner_009,MQL,2022-08-14T12:00:00+00:00,2025-05-09T12:00:00+00:00
acct_000204,"Miller, Williams and Moore",millerwilliamsandmoore.com,Professional Services,403180765.62,50.0,2024.0,US,CT,Lake Christophermouth,+12987362439,owner_008,Lead,2021-10-03T12:00:00+00:00,2025-09-01T12:00:00+00:00
acct_000205,"Coleman, Lawson and Perry",colemanlawsonandperry.com,Retail,301609500.0,1000.0,2005.0,US,NJ,Port William,+17784493700,owner_010,SQL,2024-10-25T12:00:00+00:00,2025-12-05T12:00:00+00:00
acct_000206,Jordan-Campbell,jordancampbell.io,Hospitality,2798365000.0,2500.0,1964.0,US,AR,Roseport,+18522092807,inactive_user_01,MQL,2025-10-16T12:00:00+00:00,2026-01-27T12:00:00+00:00
acct_000207,Walker PLC,walkerplc.com,Biotechnology,459616531.61,100.0,2002.0,US,IN,North Jamesborough,,inactive_user_03,Lead,2023-02-22T12:00:00+00:00,2023-09-05T12:00:00+00:00
acct_000208,Duran LLC,duranllc.com,Financial Services,90087574.36,500.0,1995.0,US,AK,Davidfort,+14128012362,owner_013,Closed Lost,2021-04-10T12:00:00+00:00,2024-04-26T12:00:00+00:00
acct_000209,"Jordan, Anderson and Patel",jordanandersonandpatel.com,Insurance,166199054.89,50.0,1990.0,US,VT,New Angelica,+19412808204,owner_012,Lead,2023-02-20T12:00:00+00:00,2025-04-26T12:00:00+00:00
acct_000210,"Drake, Jones and Hensley",drakejonesandhensley.com,Healthcare,484475803.34,500.0,1969.0,US,AK,South Andrewland,+18494797381,inactive_user_03,Lead,2024-05-28T12:00:00+00:00,2026-02-06T12:00:00+00:00
acct_000211,Johnston-Berry,johnstonberry.com,Hospitality,43304211.76,250.0,2008.0,US,KS,Robertsfurt,+19302751344,owner_009,Lead,2023-11-23T12:00:00+00:00,2024-05-31T12:00:00+00:00
acct_000212,Burch and Sons,burchandsons.io,Consumer Goods,180669763.94,25.0,1979.0,US,AL,Collierstad,+1 915 622 3374,owner_009,Lead,2022-03-03T12:00:00+00:00,2024-05-08T12:00:00+00:00
acct_000213,Kim Inc,kiminc.com,Insurance,17513550.0,25.0,2015.0,US,AK,South Brianna,+12915629080,owner_003,SQL,2023-10-19T12:00:00+00:00,2025-05-11T12:00:00+00:00
acct_000214,"Miller, Harrell and Reese",millerharrellandreese.io,Professional Services,194205879.91,25.0,2009.0,US,WA,West Kimberly,+17724489370,owner_017,Lead,2026-03-31T12:00:00+00:00,2026-04-18T12:00:00+00:00
acct_000215,Dixon Inc,dixoninc.com,Energy,246815409.13,25.0,1977.0,US,HI,Port Michael,+16454826899,owner_010,MQL,2024-10-22T12:00:00+00:00,2025-08-26T12:00:00+00:00
acct_000216,"Mullen, Brewer and Hernandez",mullenbrewerandhernandez.com,Automotive,297106295.82,100.0,1992.0,US,ZZ,East Jonathanburgh,,owner_001,Closed Lost,2021-01-08T12:00:00+00:00,2022-05-28T12:00:00+00:00
acct_000217,"Hernandez, Malone and Jones",hernandezmaloneandjones.com,Construction,167700743.76,,2008.0,US,MD,Marshallshire,,owner_016,MQL,2021-10-22T12:00:00+00:00,2023-08-27T12:00:00+00:00
acct_000218,"Cole, Glass and Cunningham",coleglassandcunningham.ai,Logistics,163280175.6,250.0,2000.0,US,MT,Michellemouth,+15733169238,owner_007,SQL,2024-09-06T12:00:00+00:00,2026-01-21T12:00:00+00:00
acct_000219,Gonzales Group,gonzalesgroup.com,Insurance,471515970.25,100.0,1963.0,US,NH,Welchview,+14989091133,owner_014,SQL,2020-12-21T12:00:00+00:00,2025-01-18T12:00:00+00:00
acct_000220,"Brown, Romero and Collins",brownromeroandcollins.com,Retail,357760577.45,1000.0,1998.0,US,CA,Johnsonstad,+16598127851,owner_019,MQL,2024-12-16T12:00:00+00:00,2025-08-31T12:00:00+00:00
acct_000221,Jones-Lin,joneslin.com,Logistics,350966326.38,5000.0,2033.0,US,RI,New Brookefurt,+18532871791,owner_008,SQL,2023-04-08T12:00:00+00:00,2023-06-22T12:00:00+00:00
acct_000222,Carpenter-Best,carpenterbest.com,Biotechnology,482875530.47,1000.0,1965.0,US,CT,South Reginashire,+12103004239,owner_008,MQL,2023-02-27T12:00:00+00:00,2025-05-25T12:00:00+00:00
acct_000223,"Lopez, Jacobs and Mason",lopezjacobsandmason.com,Hospitality,231800072.67,5000.0,1988.0,US,GA,South Dalemouth,+15532257909,owner_004,Lead,2023-10-26T12:00:00+00:00,2024-11-12T12:00:00+00:00
acct_000224,"Miller, Lucas and Williams",millerlucasandwilliams.co,Logistics,1049670000.0,2500.0,1970.0,US,IN,Ritterhaven,+17336945706,owner_016,Customer,2025-08-31T12:00:00+00:00,2025-11-11T12:00:00+00:00
acct_000225,"Bishop, Cox and Hardin",bishopcoxandhardin.io,Telecommunications,363037500.0,25.0,2017.0,US,AK,Ortizmouth,+15518631791,owner_006,Closed Lost,2024-07-11T12:00:00+00:00,2024-09-17T12:00:00+00:00
acct_000226,"Harper, Mccormick and Holland",harpermccormickandholland.io,Consumer Goods,280144551.77,2500.0,1982.0,US,IA,West Codyfurt,,owner_006,SQL,2023-03-22T12:00:00+00:00,2024-02-12T12:00:00+00:00
acct_000227,King-York,kingyork.com,,,1000.0,1963.0,US,MO,West Christopher,+12049213519,owner_007,Lead,2022-03-07T12:00:00+00:00,2025-08-15T12:00:00+00:00
acct_000228,"Thomas, Bailey and Ponce",thomasbaileyandponce.io,Insurance,93886437.9,500.0,1968.0,US,IL,Andersonland,+16683164298,owner_016,MQL,2023-01-29T12:00:00+00:00,2023-08-25T12:00:00+00:00
acct_000229,Hansen-Schneider,hansenschneider.com,Education,174288356.4,2500.0,2009.0,US,ZZ,Lisahaven,+13768894873,owner_020,SQL,2022-11-21T12:00:00+00:00,2025-02-01T12:00:00+00:00
acct_000230,Lucas Group,lucasgroup.com,Telecommunications,,500.0,2000.0,US,VT,Andrewport,+13447236364,owner_014,SQL,2025-08-27T12:00:00+00:00,2025-12-27T12:00:00+00:00
acct_000231,Bean LLC,beanllc.com,Insurance,346869746.8,50.0,2014.0,US,OK,Leeberg,+1 420 940 7369,owner_005,Lead,2025-04-10T12:00:00+00:00,2025-12-15T12:00:00+00:00
acct_000233,"Bennett, Martin and Guerra",bennettmartinandguerra.com,Healthcare,282916200.72,100.0,2016.0,US,ME,Lake Samuel,,owner_018,Lead,2023-07-30T12:00:00+00:00,2024-07-06T12:00:00+00:00
acct_000234,Diaz-Ball,diazball.io,Manufacturing,286570669.95,1000,2023.0,US,WY,Bishopmouth,+17565758880,owner_002,Opportunity,2023-03-27T12:00:00+00:00,2026-02-05T12:00:00+00:00
acct_000235,Ferguson LLC,fergusonllc.com,Biotechnology,149205613.08,10.0,1987.0,US,NH,Mckeeborough,+14695561425,owner_015,Customer,2023-12-07T12:00:00+00:00,2024-03-20T12:00:00+00:00
acct_000236,Gregory-Hudson,gregoryhudson.com,Logistics,25489700.0,1000.0,1990.0,US,HI,Murrayport,,owner_007,Opportunity,2025-02-20T12:00:00+00:00,2026-04-11T12:00:00+00:00
acct_000237,Shaw-Barnes,shawbarnes.com,Media,162164981.12,250.0,1995.0,US,ME,Port James,+17864738428,owner_004,Lead,2022-12-20T12:00:00+00:00,2025-12-27T12:00:00+00:00
acct_000238,"Taylor, Wright and Davidson",taylorwrightanddavidson.io,Energy,433590271.42,50.0,2012.0,US,VT,Angelaville,+13354552396,owner_011,Customer,2021-03-01T12:00:00+00:00,2021-06-30T12:00:00+00:00
acct_000239,"Singleton, Rosales and Mitchell",singletonrosalesandmitchell.io,Energy,314092503.98,1000.0,2010.0,US,NH,West Shannon,+12778481525,owner_013,MQL,2023-07-28T12:00:00+00:00,2024-05-14T12:00:00+00:00
acct_000240,"Hernandez, Kim and Potts",hernandezkimandpotts.com,Biotechnology,291186794.56,25.0,2007.0,US,WA,Port Shannon,+16698505869,owner_003,Opportunity,2023-10-07T12:00:00+00:00,2025-02-17T12:00:00+00:00
acct_000241,Arias-Perry,ariasperry.com,Automotive,134634150.74,250.0,2014.0,US,MI,Shawbury,+17607912139,owner_019,Customer,2021-09-09T12:00:00+00:00,2022-11-16T12:00:00+00:00
acct_000242,Vang-Brooks,vangbrooks.io,Construction,492895000.0,1000,1966.0,US,NH,West Sarahmouth,+16672007009,owner_007,Closed Lost,2026-01-21T12:00:00+00:00,2026-02-02T12:00:00+00:00
acct_000243,"Taylor Inc, Inc.",taylorllc.com,Healthcare,309313122.06,1000.0,2031.0,US,CO,Bellchester,+15808802711,owner_002,Opportunity,2025-06-04T12:00:00+00:00,2025-11-24T12:00:00+00:00
acct_000244,"Harrison, Gilbert and Bullock",harrisongilbertandbullock.com,Healthcare,351997170.86,10.0,1989.0,US,IN,West Jasonberg,+16882792174,owner_019,Customer,2023-11-28T12:00:00+00:00,2025-09-29T12:00:00+00:00
acct_000245,"Bentley, Lynch and Henderson",bentleylynchandhenderson.com,Consumer Goods,408645958.94,1000.0,1961.0,US,VT,Johnville,+13356891160,owner_008,MQL,2026-04-09T12:00:00+00:00,2026-05-23T12:00:00+00:00
acct_000247,"Herrera, Chen and Andrews",herrerachenandandrews.com,Education,314225979.15,50.0,1981.0,US,NE,West Ruben,+18309037248,owner_007,Lead,2023-11-06T12:00:00+00:00,2024-10-30T12:00:00+00:00
acct_000248,"Gomez, Duncan and Lopez",gomezduncanandlopez.com,Logistics,481642730.92,2500,1975.0,US,FL,New Theresaland,+14534831380,owner_008,SQL,2023-01-04T12:00:00+00:00,2025-02-28T12:00:00+00:00
acct_000249,"Stephens, Hartman and Romero",stephenshartmanandromero.com,Software,424022106.17,250.0,1996.0,US,IN,South Morganton,+17308218348,owner_007,Opportunity,2021-12-12T12:00:00+00:00,2025-10-26T12:00:00+00:00
acct_000250,"Hughes, Brooks and Burgess",hughesbrooksandburgess.com,Real Estate,247696416.11,25.0,2036.0,US,KS,Kristinastad,+17118539730,owner_003,MQL,2021-12-02T12:00:00+00:00,2026-05-15T12:00:00+00:00
acct_000251,Quinn Ltd,quinnltd.ai,Manufacturing,193725705.29,1000.0,2006.0,US,MS,Port Bonniemouth,+1 413 582 2904,owner_016,Closed Lost,2021-01-29T12:00:00+00:00,2022-11-08T12:00:00+00:00
acct_000253,"Marshall, Dominguez and Welch",marshalldominguezandwelch.com,Insurance,269058851.39,50.0,2011.0,US,LA,North Jennifer,+12855171294,owner_017,Closed Lost,2025-11-08T12:00:00+00:00,2026-04-20T12:00:00+00:00
acct_000254,Johnson-Harris,johnsonharris.ai,Hospitality,293425362.92,25.0,1979.0,US,MD,North Leslie,5264408304,owner_002,Lead,2023-04-23T12:00:00+00:00,2025-02-20T12:00:00+00:00
acct_000255,Robertson-Hays,robertsonhays.co,Financial Services,154990386.9,50.0,1974.0,US,DE,Kingborough,+12129242248,owner_001,Lead,2023-10-10T12:00:00+00:00,2025-06-27T12:00:00+00:00
acct_000256,Kelly-Norman,kellynorman.ai,Retail,,250.0,1993.0,US,ZZ,Joshuastad,+13209890480,owner_011,Customer,2025-05-19T12:00:00+00:00,2025-11-25T12:00:00+00:00
acct_000257,Preston-Paul,prestonpaul.com,Education,227871289.95,500.0,1968.0,US,AR,Morganburgh,+17117802734,owner_012,Lead,2024-11-03T12:00:00+00:00,2025-01-20T12:00:00+00:00
acct_000258,Holt-Richardson,holtrichardson.io,Biotechnology,10796400.0,10.0,1974.0,US,KS,Lauriechester,+12476835963,owner_013,Closed Lost,2025-01-13T12:00:00+00:00,2026-01-27T12:00:00+00:00
acct_000259,Jordan and Sons,jordanandsons.com,Real Estate,161240106.23,1000.0,1964.0,US,WA,Manuelland,+15274771276,owner_019,MQL,2023-03-20T12:00:00+00:00,2025-07-25T12:00:00+00:00
acct_000260,Guerrero-Parker,guerreroparker.com,Professional Services,65392500.0,100,1966.0,US,CA,Jacksonmouth,+16764895090,owner_011,Lead,2025-04-23T12:00:00+00:00,2025-08-15T12:00:00+00:00
acct_000261,West-Acosta,westacosta.com,Telecommunications,,100.0,2007.0,US,NJ,Christinachester,+15778058083,owner_007,Opportunity,2025-03-11T12:00:00+00:00,2025-08-07T12:00:00+00:00
acct_000262,Fowler-Moody,fowlermoody.com,Professional Services,12443172.86,5000.0,2034.0,US,MN,North Emilyfurt,+18519100157,owner_011,Lead,2025-06-21T12:00:00+00:00,2025-06-24T12:00:00+00:00
acct_000263,Palmer-Brady,palmerbrady.com,Biotechnology,491566313.08,1000.0,2028.0,US,NY,North Douglas,+12613454584,owner_003,Lead,2025-09-25T12:00:00+00:00,2025-11-16T12:00:00+00:00
acct_000264,"Gregory, Kim and Martinez",gregorykimandmartinez.com,Construction,487290117.69,25.0,2012.0,US,PA,Port Deanna,+12977172187,owner_013,Lead,2022-05-21T12:00:00+00:00,2024-06-21T12:00:00+00:00
acct_000265,Reyes-Bradley,reyesbradley.com,Real Estate,34439200.0,500.0,2015.0,US,MT,Lake Shannon,+19179535345,owner_011,MQL,2022-08-08T12:00:00+00:00,2023-05-02T12:00:00+00:00
